X,Y,id_sit,iniciat_1,iniciat_2,exp_org,ini_conv,ult_conv,lugar_fisi,territorio,direccion,comuna,cut,orden,plot,long,lat,cod_plus,facebook,instagram,convocator,raciones_n,dato_fte,fecha_ingr,hora_ingre,icon_url
-70.5387348,-33.453194,86.00000000000,olla_comun,,Comité S. Los Queñes,200524.00000000000,200527.00000000000,Espacio público,Villa La Reina,Quinchamali 147,La Reina,13113.00000000000,2.00000000000,si,-70.53873480000,-33.45319400000,47RFGFW6+PG,,,¡El pueblo ayuda al pueblo organizado!. Olla comun: carbonada,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.5419072,-33.4566339,87.00000000000,olla_comun,,VLR Garra Blanca,0.00000000000,200530.00000000000,Feria libre Quinchamalí,Villa La Reina,Quinchamalí con Chapilca,La Reina,13113.00000000000,3.00000000000,si,-70.54190720000,-33.45663390000,47RFGFV5+86,,,¡El pueblo ayuda al pueblo organizado!. Tallarinata,,OllasComunes_Chi_Wall,200526.00000000000,0.00000000000,./0.png
-70.5389626,-33.4540096,88.00000000000,olla_comun,,La Reina sin censuras,0.00000000000,200531.00000000000,Espacio público,Villa La Reina,Quinchamali 230,La Reina,13113.00000000000,4.00000000000,si,-70.53896260000,-33.45400960000,47RFGFW6+9C,,,¡El pueblo ayuda al pueblo organizado!. Olla comun: pantrucas,,OllasComunes_Chi_Wall,200526.00000000000,0.00000000000,./0.png
-70.6928446,-33.5050364,89.00000000000,olla_comun,,,0.00000000000,200523.00000000000,,Población José María Caro,Dos Norte 3863,Lo Espejo,13116.00000000000,0.00000000000,si,-70.69284460000,-33.50503640000,47RFF8V4+XV,,,,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7107078,-33.4416194,90.00000000000,olla_comun,,Asamblea comunal Lo Prado,0.00000000000,200523.00000000000,Sede Junta de Vecinos Nro. 21,Villa Caupolicán (Villa María Luisa Bombal),Los Copihues 5462,Lo Prado,13117.00000000000,0.00000000000,si,-70.71070780000,-33.44161940000,47RFH75Q+9P,https://www.facebook.com/Asamblea-Comunal-Lo-Prado-100285151604387/,,,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-1.79769313486232e+308,-1.79769313486232e+308,91.00000000000,olla_comun,,Asamblea comunal Lo Prado,0.00000000000,200524.00000000000,,Población María Luisa Bombal,Puerto Rico 8099,Lo Prado,13117.00000000000,2.00000000000,si,-70.73827240000,0.00000000000,47RFH766+QM,,@ollacomunT1.lp2,"Comunitaria, solidaria, popular y autogestionada. Solo el pueblo ayuda al pueblo",,Opal Chile,200526.00000000000,2322.00000000000,./0.png
-70.7253377,-33.4436558,92.00000000000,olla_comun,,Asamblea comunal Lo Prado,0.00000000000,200524.00000000000,,Población María Luisa Bombal,Las Margaritas 827,Lo Prado,13117.00000000000,3.00000000000,si,-70.72533770000,-33.44365580000,47RFH74F+GV,,@ollacomunT1.lp2,"Comunitaria, solidaria, popular y autogestionada. Solo el pueblo ayuda al pueblo",,Opal Chile,200526.00000000000,2322.00000000000,./0.png
-70.721008,-33.444529,93.00000000000,olla_comun,,Vecinos presentes,0.00000000000,200527.00000000000,,,San Alberto 775,Lo Prado,13117.00000000000,4.00000000000,si,-70.72100800000,-33.44452900000,H74H+5H Santiago,https://www.facebook.com/photo.php?fbid=119887583059474&set=p.119887583059474&type=3&theater,,,,Opal Chile,200524.00000000000,0.00000000000,./0.png
-70.714392,-33.4535019,94.00000000000,olla_comun,acopio_solidario,Vecinos y vecinas organizad@s,0.00000000000,200531.00000000000,Sede Junta de Vecinos Nro. 17 Lo Prado,Poblacion Villa O'Higgins,Santa Marta 128,Lo Prado,13117.00000000000,5.00000000000,si,-70.71439200000,-33.45350190000,47RFG7WP+H6,https://www.facebook.com/photo.php?fbid=142016340752613&set=a.108959970724917&type=3&theat,,"Sabemos que muchxs lo están pasando mal debido a la crisis económica y sanitaria. Es por esto, que con la junta de vecinos Nro. 17, estamos poniendo en pie nuestra primera olla comunitaria.Les saludamos y dejamos coordialmente invitadxs para este domin",,Pagina_Asamblea,200529.00000000000,1345.00000000000,./0.png
-70.7669316,-33.5528734,95.00000000000,acopio_solidario,olla_comun,El Abrazo solidarios,0.00000000000,200523.00000000000,,Villa El Abrazo,Esdras 1393,Maipú,13119.00000000000,0.00000000000,si,-70.76693160000,-33.55287340000,47RFC6WM+V6,,,Frente a la politica del hambre y la total desproteccion de trabajadores y trabajadoras,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7712011,-33.5459953,96.00000000000,acopio_solidario,olla_comun,El Abrazo solidarios,0.00000000000,200523.00000000000,,Villa El Abrazo,Talmud 749,Maipú,13119.00000000000,2.00000000000,si,-70.77120110000,-33.54599530000,47RFF63H+JG,,,Frente a la politica del hambre y la total desproteccion de trabajadores y trabajadoras,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7632728,-33.5492814,97.00000000000,acopio_solidario,olla_comun,El Abrazo solidarios,0.00000000000,200523.00000000000,,Villa El Abrazo,Egipto 1487,Maipú,13119.00000000000,3.00000000000,si,-70.76327280000,-33.54928140000,47RFF62P+7M,,,Frente a la politica del hambre y la total desproteccion de trabajadores y trabajadoras,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7759772,-33.5431946,98.00000000000,acopio_solidario,olla_comun,El Abrazo solidarios,0.00000000000,200523.00000000000,,Villa El Abrazo,Egipto 284,Maipú,13119.00000000000,4.00000000000,si,-70.77597720000,-33.54319460000,47RFF64F+PJ,,,Frente a la politica del hambre y la total desproteccion de trabajadores y trabajadoras,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.776399,-33.498335,99.00000000000,olla_comun,acopio_solidario,Olla Comun El Despertar,0.00000000000,200523.00000000000,Sede comunitaria Junta de vecinos,Villa General Baquedano,Desinfre con Atila,Maipú,13119.00000000000,5.00000000000,si,-70.77639900000,-33.49833500000,G62F+MC Santiago,,,Todos somos 1,,Opal Chile,200524.00000000000,0.00000000000,./0.png
-70.7590508,-33.4816269,100.00000000000,acopio_solidario,olla_comun,,0.00000000000,200523.00000000000,,"Villa San Luis, Sector Thomas Mix, etapa 2",Pasaje Los Digueñes 262,Maipú,13119.00000000000,6.00000000000,si,-70.75905080000,-33.48162690000,47RFG69R+89,,,"En tiempos de crisis, Solo el pueblo ayuda al pueblo",,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7455006,-33.4933587,101.00000000000,acopio_solidario,,Asamblea Territorial 18 de Octubre,0.00000000000,200524.00000000000,,Barrio Las Rosas,Primo de Rivera 934,Maipú,13119.00000000000,7.00000000000,si,-70.74550060000,-33.49335870000,47RFG743+MQ,,,Solo el pueblo ayuda al pueblo. Hasta que la dignidad se haga costumbre,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7343892,-33.4879942,102.00000000000,acopio_solidario,,Asamblea Territorial 18 de Octubre,0.00000000000,200524.00000000000,,Barrio Las Rosas,Av. Lumen 4197,Maipú,13119.00000000000,8.00000000000,si,-70.73438920000,-33.48799420000,19HCC3886893265,,,Solo el pueblo ayuda al pueblo. Hasta que la dignidad se haga costumbre,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7374906,-33.488714,103.00000000000,acopio_solidario,,Asamblea Territorial 18 de Octubre,0.00000000000,200524.00000000000,,Barrio Las Rosas,Las Golondrinas Oriente 4143,Maipú,13119.00000000000,9.00000000000,si,-70.73749060000,-33.48871400000,47RFG767+G2,,,Solo el pueblo ayuda al pueblo. Hasta que la dignidad se haga costumbre,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7861801,-33.5114756,104.00000000000,olla_comun,,"Junta de Vecinos Villa San Luis 4;Colonias Urbanas Cruzando Fronteras",200525.00000000000,200525.00000000000,Sede Junta de Vecinos Villa San Luis 4,Villa San Luis 4,Candelaria 1998,Maipú,13119.00000000000,10.00000000000,si,-70.78618010000,-33.51147560000,47RFF6Q7+CG,,,"Lunes, miercoles y viernes",,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7500442,-33.5169395,105.00000000000,olla_comun,,Orgánica 4 Alamos (O4A),0.00000000000,200527.00000000000,Sede Junta de Vecinos Población 4 Alamos,Población 4 Alamos,"Santa Gemita 906, Maipú",Maipú,13119.00000000000,11.00000000000,si,-70.75004420000,-33.51693950000,47RFF6MX+6X,,,"Solo el pueblo ayuda al pueblo. Ante Un Desgobierno Solo Queda La Organización. Reunion en  Block 1, dpto. 202",,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7707577,-33.542452,106.00000000000,olla_comun,acopio_solidario,"Asamblea Territorial Villa San Juan, Maipú",0.00000000000,200530.00000000000,Sede Junta de Vecinos Justicia Y Esperanza,Villa San Juan,Abisinia Con Neptuno,Maipú,13119.00000000000,12.00000000000,si,-70.77075770000,-33.54245200000,47RFF65H+2M,,,Solo el pueblo ayuda al pueblo,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.58066,-33.4571914,107.00000000000,acopio_solidario,,Organizaciones populares de Isla de Maipo,0.00000000000,200523.00000000000,,Villa Frei,"Bucalemu 447, dpto 106",Ñuñoa,13120.00000000000,0.00000000000,si,-70.58066000000,-33.45719140000,47RFGCV9+4P,,,,,Apoya_a_tu_olla_comun,200525.00000000000,0.00000000000,./0.png
-70.67977,-33.496398,108.00000000000,olla_comun,acopio_solidario,Ñuke Mapu Cooperativa de Vivienda,0.00000000000,200522.00000000000,,Villa Sur,Guanaqueros 3559,Pedro Aguirre Cerda,13121.00000000000,0.00000000000,si,-70.67977000000,-33.49639800000,G83C+C3 Pedro Aguirre Cerda,,,,,Apoya la olla,200525.00000000000,0.00000000000,./0.png
-70.676491,-33.489861,109.00000000000,olla_comun,acopio_alimentos,Asamble de Pobladores La Victoria,0.00000000000,200523.00000000000,Centro Cultural y de Formación Pedro Mariqueo,Población La Victoria,Treinta de Octubre 3171-3193,Pedro Aguirre Cerda,13121.00000000000,2.00000000000,si,-70.67649100000,-33.48986100000,G86F+3C Pedro Aguirre Cerda,https://www.facebook.com/asambleapobladorxsLaVictoria/?__tn__=kCH-R&eid=ARCoaGYz0zniaZsBOLzY3MuHUTiqDIuTD3QIRcrnTWuHSpsb36iqCeMO6Bjf9aT_csfnktB2EB6mqaCT&hc_ref=ARTCCDIUp4E2q5_AhEL9ly0YAza1gK9TctowYGsA9UgpWk61uA5rXtQakxe7Jtp9ODY&fref=nf&__xts__[0]=68.ARB2,,,,Opal Chile,200524.00000000000,0.00000000000,./0.png
-70.6824562,-33.5064677,110.00000000000,olla_comun,acopio_solidario,Vecinos presentes,0.00000000000,200524.00000000000,Espacio público,PAC Sur,Avenida Lo Ovalle y Clotario Blest,Pedro Aguirre Cerda,13121.00000000000,3.00000000000,si,-70.68245620000,-33.50646770000,47RFF8V9+C2,,,Solo el pueblo ayuda al pueblo.Compañerxs de la zona sur PAC Se organizan en solidaridad y apoyo mutuo OLLA COMÚN A las 2 venga no más oigaa!,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.6777999,-33.4872395,111.00000000000,olla_comun,,,0.00000000000,200524.00000000000,Espacio público,Población La Victoria,Estrella Blanca con Ramon Parra,Pedro Aguirre Cerda,13121.00000000000,4.00000000000,si,-70.67779990000,-33.48723950000,47RFG87C+4V,,,Todos los domingos. Solo el pueblo ayuda al pueblo.,,OllasComunes_Chi_Wall,200526.00000000000,0.00000000000,./0.png
-70.6801957,-33.4950595,112.00000000000,olla_comun,,Asamblea Popular P.A.C. en lucha,0.00000000000,200524.00000000000,Plaza Villa Sur,Villa Sur,Paseo Grohnert y Cavilolén,Pedro Aguirre Cerda,13121.00000000000,5.00000000000,si,-70.68019570000,-33.49505950000,47RFG839+XW,@Asambleapopularpacenlucha,,Solo el pueblo ayuda al pueblo,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.6755709,-33.5021645,113.00000000000,olla_comun,,"Junta de Vecinos Población Dávila; Red Social Dávila Segura; Radio Alhué",200524.00000000000,200525.00000000000,Sede Junta de Vecinos Población Dávila,Población Dávila,Palena 2875,Pedro Aguirre Cerda,13121.00000000000,6.00000000000,si,-70.67557090000,-33.50216450000,47RFF8XF+4Q,,,Olla comun solidaria,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.6774221,-33.4837424,114.00000000000,olla_comun,,Vecinos presentes,0.00000000000,200525.00000000000,Casa familiar,Población La Victoria,Aurora de Chile con Dos de Abril,Pedro Aguirre Cerda,13121.00000000000,7.00000000000,si,-70.67742210000,-33.48374240000,47RFG88F+G2,https://www.facebook.com/eliana.labarca.733?__tn__=%2CdlCH-R-R&eid=ARAtEiNxPk0mZi-5EtrfpR-mC3fXc_5w7ZXuGMhBMXvfh1kvPWtZppiW6pTTSz6GljJm5cM5QirpzRW-&hc_ref=ARTDfz89neYLRYoSKI9tzRNa7SrC2x8xmt7KQaXY1y13p0ZHaDysOgqBvy18y4PpFQI&hc_location=group,,Solo el pueblo ayuda al pueblo,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.67977,-33.496398,115.00000000000,once_comunitaria,,Ñuke Mapu Cooperativa de Vivienda,0.00000000000,200527.00000000000,,Villa Sur,Guanaqueros 3559,Pedro Aguirre Cerda,13121.00000000000,8.00000000000,si,-70.67977000000,-33.49639800000,G83C+C3 Pedro Aguirre Cerda,,,"Once comun. Para leche, te o café, no olvides tu jarro",,,200527.00000000000,2310.00000000000,./0.png
-70.6750475,-33.4798214,116.00000000000,olla_comun,,Asamblea Territorial Población San Joaquín,200527.00000000000,200530.00000000000,Parroquia San Mateo,Población San Joaquín,Pedro Subercaseaux 3190,Pedro Aguirre Cerda,13121.00000000000,9.00000000000,si,-70.67504750000,-33.47982140000,47RFG8CF+3X,@Asambleapopularpacenlucha,,Solo el pueblo ayuda al pueblo,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.6624641,-33.4896132,117.00000000000,olla_comun,,Asamblea Popular La Marina P.A.C.,0.00000000000,200531.00000000000,Espacio público,Poblacion La Marina,Julieta 4234,Pedro Aguirre Cerda,13121.00000000000,10.00000000000,si,-70.66246410000,-33.48961320000,47RFG86Q+52,https://www.facebook.com/photo.php?fbid=2947844468586566&set=a.435589643145407&type=3&theater,@asamblealamarina,La dignidad y la solidaridad solo la da el pueblo. El virus es el capitalismo,,OllasComunes_Chi_Wall,200528.00000000000,1214.00000000000,./0.png
-70.6795491,-33.4938282,118.00000000000,olla_comun,acopio_solidario,Vecinos y vecinas organizad@s,0.00000000000,200531.00000000000,Plaza Bernardo,Villa Sur,Paseo Grohnert con Tilama,Pedro Aguirre Cerda,13121.00000000000,11.00000000000,si,-70.67954910000,-33.49382820000,47RFG84C+F5,https://www.facebook.com/Asambleapopularpacenlucha/photos/pcb.187261709396289/187261669396293/?type=3&theater,,Olla comun del pueblo para el pueblo. Desde las 1300 horas. Se aceptan donaciones,,Asamblea Popular P.A.C en lucha,200528.00000000000,1656.00000000000,./0.png
-70.5767864,-33.4755307,119.00000000000,olla_comun,acopio_solidario,Comunidad Mapuche Kiñe Mullfun,200101.00000000000,20522.00000000000,,Población Lo Hermida,El Valle 5817,Peñalolen,13122.00000000000,0.00000000000,si,-70.57678640000,-33.47553070000,47RFGCFF+Q7,https://www.facebook.com/PerioElIrreverente/?__tn__=%2CdkCH-R-R&eid=ARAkOpOz7opv2UsAWdE4MpGZP-08PDufH6MN-33m3PQqIKdlcfy5SIMKBcVmtPxPTW9ro4sLdFj9s7Ah&hc_ref=ARQnOMbZcvd8rkBteZSyjLRI3BUjFZDsq1gjmLTtv8kbBk_NVNQcAX_Mcl0TeKQ_WlA&fref=nf&hc_location=group,,"Comienza a funcionar a inicios de 2020. ""Olla comun, territorio Lo Hermida, activa, rebelde, agresiva y combativa"". Entrega de cajas solidarias, olla comun.",,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.5776166,-33.4786561,120.00000000000,olla_comun,,Vecinos presentes,0.00000000000,200522.00000000000,,Población Lo Hermida,Florencia 2330,Peñalolen,13122.00000000000,2.00000000000,si,-70.57761660000,-33.47865610000,47RFGCCC+GX,,,,,Pinkoyanizate,200525.00000000000,0.00000000000,./0.png
-70.5751774,-33.5066476,121.00000000000,olla_comun,,Vecinos presentes,0.00000000000,200523.00000000000,Espacio público,"Villa El Cobre; Villa San Luis",San Luis de Macúl y Los Cerezos,Peñalolen,13122.00000000000,3.00000000000,si,-70.57517740000,-33.50664760000,47RFFCVF+8W,,,Solo el pueblo ayuda al pueblo,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.5427695,-33.471398,122.00000000000,olla_comun,,Capucha Gastronómica,0.00000000000,200524.00000000000,,Villa El Cardenal,Las Parcelas 1897,Peñalolen,13122.00000000000,4.00000000000,si,-70.54276950000,-33.47139800000,47RFGFH4+CV,,,,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.5649455,-33.4755434,123.00000000000,olla_comun,acopio_solidario,Junta de Vecinos Nro. 18 Lo Hermida,0.00000000000,200525.00000000000,Sede Junta de Vecinos Nro. 18 Lo Hermida,Lo Hermida,Altiplano 6587,Peñalolen,13122.00000000000,5.00000000000,si,-70.56494550000,-33.47554340000,47RFGCFP+Q2,https://www.facebook.com/Junta-de-Vecinos-Nro-18-Lo-Hermida-454444781270125/?__tn__=%2CdkCH-R-R&eid=ARDLboK1jJ2wDNTmnfxruDi_RbQw01kUsHC15SzP4nK5JwRXN-Ygg2XWXmwm_3llXaP_R6m10sja8EWY&hc_ref=ARSfd-oz4favMY51fdd-nPbCtcuPmyYDjg8ghEggWQubG0ewb2YJBdI4HUzlX2Odrv,,Solo el pueblo ayuda al pueblo,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.5658895,-33.478955,124.00000000000,acopio_solidario,,Acopio solidario de alimentos,0.00000000000,200525.00000000000,Sede Junta de Vecinos Villa Cinco Estrellas,Villa Cinco Estrellas,Av. Caracas 2250,Peñalolen,13122.00000000000,6.00000000000,si,-70.56588950000,-33.47895500000,47RFGCCM+CJ,https://www.facebook.com/canal.penalolen/photos/a.350961101662956/3038712806221092/?type=3&theater,,Solo el pueblo ayuda al pueblo,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.524901,-33.4833,125.00000000000,olla_comun,acopio_solidario,"Olla Comun ""el pueblo ayuda al pueblo"" (Junta de Vecinos Villa San Luis 4, Colonias Urbanas Cruzando Fronteras, Sembrando sonrisas, Agrupacion de Discapacitados e Hipertensos)",0.00000000000,200525.00000000000,Sede Junta de Vecinos Villa San Luis 4,Villa San Luis 4,La Candelaria 1998,Peñalolen,13122.00000000000,7.00000000000,si,-70.52490100000,-33.48330000000,47RFGF8G+M2,https://www.facebook.com/canal.penalolen/?__tn__=%2CdkCH-R-R&eid=ARCYcDU3c9V3HT5kmzFRCjUNZTAjoemehOhitBFvqis7ht5BAEpwDY0RIWtwx9mXtQAfEFkt6S6TzhGj&hc_ref=ARS1QlPqMWB49JrMoum7GQ_w43hXj-V78C_TOrbpUFjJKhEHXNBhANRU0U8C_pdtMm4&fref=nf&hc_location=group,,Solo el pueblo ayuda al pueblo,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.765565,-33.439382,127.00000000000,olla_comun,acopio_solidario,Olla Comun Villa Manuel Acevedo,0.00000000000,200523.00000000000,junta de vecinos Manuel Acevedo 7-B,Villa Manuel Acevedo,Andes 9176,Pudahuel,13124.00000000000,0.00000000000,si,-70.76556500000,-33.43938200000,H66M+6Q Santiago,,,Olla comun,,Opal Chile,200524.00000000000,0.00000000000,./0.png
-70.7537004,-33.4654068,128.00000000000,olla_comun,,Confluyentes Pudahuel,200523.00000000000,200524.00000000000,Sede Junta de Vecinos,,La Estrella y Los Mares,Pudahuel,13124.00000000000,2.00000000000,si,-70.75370040000,-33.46540680000,47RFG6MW+RG,https://www.facebook.com/photo.php?fbid=10221847853369859&set=pcb.182923819639653&type=3&theater&ifg=1,@Confluyentespudahuel,Solo el pueblo ayuda al pueblo,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7572585,-33.4640397,129.00000000000,acopio_solidario,,Un millón de cosas buenas,0.00000000000,200529.00000000000,Sede Vecinal,Pudahuel Sur,Labreles con Oceanía,Pudahuel,13124.00000000000,3.00000000000,si,-70.75725850000,-33.46403970000,47RFG6PV+93,https://www.facebook.com/sea.assembly.1?__tn__=%2CdC-R-R&eid=ARBLKRybo7qDgMaxAUznJ_vIXb_XozKJah28Z22qf8E1N6uEvTwOurKM9s_CjklL6xQHtYroWEOZo_9t&hc_ref=ARQ8M5nXxaABmpVbWwiI0tAcAJzreuHu5lneWi7MMZWdwZmO6WCyjxOd7H8_NfspdrA&fref=nf,,"Asamblea Mar de Drake. ""De la indignacion a la Acción Popular"".Rompe las cadenas!, no estás sólo. Somos un pueblo unido y juntos saldremos de ésta.",,Pagina_Asamblea,200529.00000000000,1528.00000000000,./0.png
-70.7496386,-33.462778,130.00000000000,olla_comun,acopio_solidario,Luchin de Barrancas,0.00000000000,200530.00000000000,,Pudahuel Sur,Laguna del Inca con Mar de Las Antillas,Pudahuel,13124.00000000000,4.00000000000,si,-70.74963860000,-33.46277800000,47RFG7P2+V4,https://www.facebook.com/sea.assembly.1?__tn__=%2CdC-R-R&eid=ARBLKRybo7qDgMaxAUznJ_vIXb_XozKJah28Z22qf8E1N6uEvTwOurKM9s_CjklL6xQHtYroWEOZo_9t&hc_ref=ARQ8M5nXxaABmpVbWwiI0tAcAJzreuHu5lneWi7MMZWdwZmO6WCyjxOd7H8_NfspdrA&fref=nf,,"Asamblea Mar de Drake. ""De la indignacion a la Acción Popular"".Rompe las cadenas!, no estás sólo. Somos un pueblo unido y juntos saldremos de ésta.",,Pagina_Asamblea,200529.00000000000,1528.00000000000,./0.png
-70.7602435,-33.4558971,131.00000000000,acopio_solidario,,Un millón de cosas buenas,0.00000000000,200530.00000000000,Sede Vecinal,Pudahuel Sur,Abeto con Tierra del Fuego,Pudahuel,13124.00000000000,5.00000000000,si,-70.76024350000,-33.45589710000,47RFG6VQ+JW,https://www.facebook.com/sea.assembly.1?__tn__=%2CdC-R-R&eid=ARBLKRybo7qDgMaxAUznJ_vIXb_XozKJah28Z22qf8E1N6uEvTwOurKM9s_CjklL6xQHtYroWEOZo_9t&hc_ref=ARQ8M5nXxaABmpVbWwiI0tAcAJzreuHu5lneWi7MMZWdwZmO6WCyjxOd7H8_NfspdrA&fref=nf,,"Asamblea Mar de Drake. ""De la indignacion a la Acción Popular"".Rompe las cadenas!, no estás sólo. Somos un pueblo unido y juntos saldremos de ésta.",,Pagina_Asamblea,200529.00000000000,1528.00000000000,./0.png
-70.7313405,-33.4610218,132.00000000000,olla_comun,acopio_solidario,Resistencia Pudahuel,0.00000000000,200531.00000000000,,Pudahuel Sur,Las Torres con Laguna Sur,Pudahuel,13124.00000000000,6.00000000000,si,-70.73134050000,-33.46102180000,47RFG7Q9+HF,https://www.facebook.com/sea.assembly.1?__tn__=%2CdC-R-R&eid=ARBLKRybo7qDgMaxAUznJ_vIXb_XozKJah28Z22qf8E1N6uEvTwOurKM9s_CjklL6xQHtYroWEOZo_9t&hc_ref=ARQ8M5nXxaABmpVbWwiI0tAcAJzreuHu5lneWi7MMZWdwZmO6WCyjxOd7H8_NfspdrA&fref=nf,,"Asamblea Mar de Drake. ""De la indignacion a la Acción Popular"".Rompe las cadenas!, no estás sólo. Somos un pueblo unido y juntos saldremos de ésta.",,Pagina_Asamblea,200529.00000000000,1528.00000000000,./0.png
-70.755118,-33.4634129,133.00000000000,comedor_comunitario,,Colectivo Promedio Rojo,0.00000000000,200531.00000000000,,Pudahuel Sur,Ara con Casiopea,Pudahuel,13124.00000000000,7.00000000000,si,-70.75511800000,-33.46341290000,47RFG6PV+JX,https://www.facebook.com/sea.assembly.1?__tn__=%2CdC-R-R&eid=ARBLKRybo7qDgMaxAUznJ_vIXb_XozKJah28Z22qf8E1N6uEvTwOurKM9s_CjklL6xQHtYroWEOZo_9t&hc_ref=ARQ8M5nXxaABmpVbWwiI0tAcAJzreuHu5lneWi7MMZWdwZmO6WCyjxOd7H8_NfspdrA&fref=nf,,"Asamblea Mar de Drake. ""De la indignacion a la Acción Popular"".Rompe las cadenas!, no estás sólo. Somos un pueblo unido y juntos saldremos de ésta.",,Pagina_Asamblea,200529.00000000000,1528.00000000000,./0.png
-1.79769313486232e+308,-1.79769313486232e+308,134.00000000000,olla_comun,acopio_solidario,Comite de cesantes de Quilicura,200421.00000000000,200425.00000000000,,,4 Oriente con Ramon Rosales,Quilicura,13125.00000000000,0.00000000000,si,0.00000000000,-33.37147500000,J7HM+C3 Santiago,https://www.facebook.com/photo.php?fbid=101657774864644&set=picfp.100050612643346&type=3&theater,,,,Comite de cesantes de Quilicura,200524.00000000000,0.00000000000,./0.png
-70.759353,-33.363622,136.00000000000,olla_comun,ropero_solidario,"Comite de cesantes de Quilicura;Comando Chile Digno",200516.00000000000,200523.00000000000,Sede Junta de Vecinos Villa Beato Padre Hurtado,Villa Beato Padre Hurtado,Jesus Obrero 571 24A,Quilicura,13125.00000000000,3.00000000000,si,-70.75935300000,-33.36362200000,J6PR+H7 Santiago,https://www.facebook.com/quilicura.aprueba.77?__tn__=CH-R&eid=ARCEh20JCqggWXex6MeYBkgaRRi4SiFFbtDzD36uonc1R5bSt1JPtj-lbHsrAEE5_bAr2er65u4xKWlg&hc_ref=ART2nZ067-ZtKCSnCn_3aZL3QuJ4gigXg8DCTWfleaZBDUbrgMIcXdEMFi7xgxs_Qj8&fref=nf,https://www.facebook.com/comite.cesantesquilicura.9?__tn__=%2CdKH-R-R&eid=ARAwe1AHFnuXLIczStVixBOwXeluXfwzMG8vpJYytKR6bCPy4d7af3sdUwIAB_VLj2GslSQjvFM4ZjFE&fref=mentions&hc_location=group,"No queremos que nadie se quede con hambre. ""Sólo el pueblo, ayuda al pueblo",,Pinkoyanizate,200524.00000000000,0.00000000000,./0.png
-70.7529727,-33.3643861,137.00000000000,olla_comun,,,0.00000000000,200524.00000000000,Espacio público,"Población San Luis (Población Parinacota, Población El Risto)",Santuario El Cristo de Quilicura,Quilicura,13125.00000000000,4.00000000000,si,-70.75297270000,-33.36438610000,47RFJ6PW+6R,,,Olla Comun en el Santuario el Cristo de Quilicura,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7190891,-33.3606524,138.00000000000,acopio_solidario,,"AT Las Torres; JJVV Villa Francisco Gonzalez; Red Solidaria Quilicura",0.00000000000,200525.00000000000,,Villa Juan Francisco Gonzalez,Los Oceanicos 187,Quilicura,13125.00000000000,5.00000000000,si,-70.71908910000,-33.36065240000,47RFJ7QJ+P9,,,El pueblo ayuda al pueblo. Acopio solidario para nuestrxs vecinxs. La solidaridad y empatia son el frente de lucha ante un gobierno ausente y negacionista. Avanzar en redes de ayuda entre pobladores!!,,RedApoyoComunitario_ZN_RM,200527.00000000000,1220.00000000000,./0.png
-70.739374,-33.366938,139.00000000000,olla_comun,acopio_solidario,Organizaciones sociales de Quilicura,200417.00000000000,200525.00000000000,,Villa Raúl Silva Henriquez,Luis Zegers 423,Quilicura,13125.00000000000,6.00000000000,si,-70.73937400000,-33.36693800000,J7M6+66 Quilicura,https://www.facebook.com/groups/231717748081944/?fref=mentions,,,,,200524.00000000000,0.00000000000,./0.png
